"symbol","date","open","high","close","volume","adj","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange"
"SGRY",2017-07-06,21.75,21.9,21.15,152000,21.15,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-07,21.3,21.7,21.299999,318300,21.299999,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-10,21.2,21.3,20.75,159300,20.75,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-11,20.8,21.2,20.799999,270600,20.799999,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-12,20.4,21.05,20.85,413900,20.85,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-13,20.65,20.775,20.4,194000,20.4,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-14,20.45,21.9,21.6,195700,21.6,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-17,21.7,21.75,21.5,300300,21.5,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-18,21.4,21.65,20.85,191900,20.85,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-19,20.85,21.65,21.299999,707700,21.299999,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-20,21.35,21.75,21.549999,194800,21.549999,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-21,21.7,21.7,21.35,166500,21.35,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-24,21.4,21.5,21.450001,108400,21.450001,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-25,21.6,21.6,21.35,95700,21.35,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-26,21.35,21.65,21.450001,136300,21.450001,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-27,21.55,21.55,20.25,130900,20.25,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-28,20.35,20.5,20.299999,103400,20.299999,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SHLD",2017-07-03,8.84,9.19,9.19,729500,9.19,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-05,9.15,9.15,8.69,787400,8.69,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-06,8.6,8.69,7.93,1044300,7.93,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-07,7.96,7.96,7.78,853800,7.78,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-10,7.75,7.75,7.46,772300,7.46,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-11,7.5,7.91,7.6,706500,7.6,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-12,7.64,7.89,7.64,617400,7.64,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-13,7.69,8.25,8.19,1422800,8.19,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-14,8.08,8.25,8.06,742900,8.06,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-17,8.14,9.11,9.04,1660800,9.04,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-18,9.05,9.54,9.01,2392300,9.01,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-19,8.93,9.29,8.68,1359900,8.68,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-20,10.41,10.76,9.6,11798900,9.6,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-21,9.75,9.8,8.83,3467300,8.83,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-24,8.74,8.78,8.4,2017600,8.4,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-25,8.38,9.05,8.81,2044500,8.81,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-26,8.75,8.97,8.76,771900,8.76,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-27,8.69,9.37,9.3,1603900,9.3,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SHLD",2017-07-28,9.22,9.43,9.21,1006300,9.21,"Sears Holdings Corporation",9.21,"$987.92M",NA,"Consumer Services","Department/Specialty Retail Stores","NASDAQ"
"SONC",2017-07-03,26.57,26.89,26.76,679700,26.76,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-05,26.76,26.99,26.27,1198200,26.27,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-06,26.16,26.39,26.16,687500,26.16,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-07,26.16,26.59,26.35,736700,26.35,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-10,26.4,26.46,26.110001,544500,26.110001,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-11,26.13,26.45,26.110001,713300,26.110001,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-12,26.27,26.52,25.860001,975400,25.860001,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-13,25.83,25.94,25.84,765100,25.84,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-14,25.75,26.1,25.76,621200,25.76,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-17,25.78,26.15,25.84,673200,25.84,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-18,25.75,25.75,25.34,779400,25.34,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-19,25.3,25.33,25.110001,1043600,25.110001,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-20,25.14,25.21,24.67,794800,24.67,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-21,24.75,24.8,24.690001,736300,24.690001,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-24,24.67,24.81,24.51,707600,24.51,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-25,24.56,25.14,25,866700,25,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-26,25.04,25.05,24.469999,758000,24.469999,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-27,24.43,24.68,24.24,737800,24.24,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SONC",2017-07-28,24.19,24.28,23.68,844100,23.68,"Sonic Corp.",23.68,"$990.04M",1991,"Consumer Services","Restaurants","NASDAQ"
"SQ",2017-07-03,23.55,23.6,22.83,3584100,22.83,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-05,23.3,24.16,23.76,9203000,23.76,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-06,23.72,23.9,23.219999,5135100,23.219999,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-07,23.43,23.82,23.59,3423900,23.59,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-10,23.58,24.13,23.940001,4661100,23.940001,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-11,24,25.56,25.440001,17666000,25.440001,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-12,25.61,26.435,26.209999,15317900,26.209999,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-13,26.18,26.5,25.98,8413000,25.98,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-14,26.03,26.65,26.33,6816700,26.33,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-17,26.49,26.62,26.190001,4231300,26.190001,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-18,26.3,26.79,26.59,7662500,26.59,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-19,26.75,26.772,26.360001,4567500,26.360001,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-20,26.44,26.55,26.389999,4154800,26.389999,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-21,26.54,27.11,26.85,5700500,26.85,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-24,26.85,26.995,26.75,9104200,26.75,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-25,26.85,26.92,26.889999,4223400,26.889999,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-26,26.93,27.68,27.309999,7892800,27.309999,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-27,27.94,27.97,25.92,14476100,25.92,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SQ",2017-07-28,26.1,26.58,26.200001,7753300,26.200001,"Square, Inc.",26.2,"$9.8B",2015,"Technology","Computer Software: Prepackaged Software","NYSE"
"SYNL",2017-07-03,11.3,11.85,11.15,1100,11.15,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-05,11.1,11.18,11.15,1400,11.15,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-06,11.25,11.25,11.25,1500,11.25,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-07,11.17,11.3,11.2,2600,11.2,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-10,11.2,11.35,11.1,4900,11.1,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-11,11.35,11.35,11.1,1100,11.1,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-12,11.1,11.3,11.15,6700,11.15,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-13,11.25,11.45,11.1,4400,11.1,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-14,11.35,11.35,11.15,9200,11.15,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-17,11.3,11.35,11.35,3300,11.35,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-18,11.11,11.4,11.4,8500,11.4,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-19,11.4,11.45,11.1,12300,11.1,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-20,11.15,11.2,11.2,4200,11.2,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-21,11.05,11.25,10.85,7600,10.85,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-24,10.8,10.95,10.65,5700,10.65,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-25,10.65,10.85,10.3,17000,10.3,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-26,10.6,10.8,10.7,12600,10.7,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-27,10.7,10.95,10.95,5600,10.95,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"SYNL",2017-07-28,10.95,11.4,11.4,1700,11.4,"Synalloy Corporation",11.4,"$98.94M",NA,"Basic Industries","Steel/Iron Ore","NASDAQ"
"TGA",2017-07-03,1.33,1.35,1.32,10100,1.32,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-05,1.33,1.33,1.31,3700,1.31,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-06,1.31,1.33,1.31,13300,1.31,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-07,1.32,1.32,1.29,46300,1.29,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-10,1.31,1.31,1.28,16600,1.28,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-11,1.27,1.29,1.27,24700,1.27,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-12,1.27,1.34,1.3,46600,1.3,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-13,1.29,1.35,1.33,60100,1.33,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-14,1.34,1.34,1.32,9600,1.32,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-17,1.3,1.35,1.34,20100,1.34,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-18,1.36,1.37,1.36,39200,1.36,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-19,1.36,1.38,1.36,126500,1.36,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-20,1.36,1.37,1.35,13600,1.35,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-21,1.34,1.37,1.36,144300,1.36,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-24,1.35,1.37,1.35,14500,1.35,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-25,1.35,1.36,1.35,41000,1.35,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-26,1.35,1.36,1.34,63600,1.34,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-27,1.34,1.36,1.33,28400,1.33,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
"TGA",2017-07-28,1.36,1.4,1.38,31800,1.38,"Transglobe Energy Corp",1.38,"$99.64M",NA,"Energy","Oil & Gas Production","NASDAQ"
